108248552	7332652	2017/9/21 20:15	0	14
108244948	7721759	2017/9/21 19:36	22	19
108237042	4992165	2017/9/21 18:02	0	1
108234936	7916207	2017/9/21 17:39	0	16
108229123	668133	2017/9/21 16:22	28	14
108227815	8384469	2017/9/21 16:05	5	9
108221784	5691297	2017/9/21 14:43	4	13
108211758	6521781	2017/9/21 12:42	0	7
108211390	5058476	2017/9/21 12:37	31	121
108211059	1013816	2017/9/21 12:33	12	28
108211047	4604472	2017/9/21 12:33	1	9
108202302	6694251	2017/9/21 10:37	0	11
108187929	5202876	2017/9/21 6:23	1	13
108181772	5425707	2017/9/21 1:48	3	10
108175168	14360968	2017/9/21 0:11	2	17
108175138	5027498	2017/9/21 0:10	0	11
108174531	11691622	2017/9/21 0:04	0	3
108170793	216221	2017/9/20 23:31	0	6
108170197	5445263	2017/9/20 23:26	2	35
108158963	5510428	2017/9/20 21:55	19	24
108157953	10693661	2017/9/20 21:45	0	3
108151904	4389243	2017/9/20 20:49	0	16
108149494	3216533	2017/9/20 20:25	2	2
108147221	13626904	2017/9/20 20:02	0	13
108141213	278927	2017/9/20 18:59	0	4
108133436	3434168	2017/9/20 17:31	1	8
108131306	4554843	2017/9/20 17:02	0	12
108129064	12130215	2017/9/20 16:34	0	12
108127379	13526120	2017/9/20 16:12	0	14
108127110	7126655	2017/9/20 16:08	0	9
108126275	870117	2017/9/20 15:57	7	10
108118787	11951572	2017/9/20 14:16	0	4
108108756	870117	2017/9/20 12:14	1	6
108108666	870117	2017/9/20 12:13	0	3
108107320	2503530	2017/9/20 11:55	20	19
108105456	4547459	2017/9/20 11:28	0	8
108103782	507429	2017/9/20 11:05	0	7
108103608	4948834	2017/9/20 11:02	0	9
108103598	10742122	2017/9/20 11:02	0	8
108101235	870117	2017/9/20 10:30	0	3
108097590	2919332	2017/9/20 9:40	8	10
108095753	2858176	2017/9/20 9:12	0	14
108093022	10703282	2017/9/20 8:28	13	28
108078248	10388595	2017/9/20 1:15	4	39
108072126	8842326	2017/9/20 0:03	2	7
108072049	3195923	2017/9/20 0:02	10	22
108071977	9657204	2017/9/20 0:01	2	9
108071752	326487	2017/9/20 0:00	0	12
108068300	3222593	2017/9/19 23:31	0	11
108064211	13523170	2017/9/19 22:58	0	4
108060300	12559197	2017/9/19 22:26	0	9
108054491	9012295	2017/9/19 21:39	0	14
108053933	870117	2017/9/19 21:34	0	2
108044879	9061766	2017/9/19 20:10	2	6
108039852	804489	2017/9/19 19:18	0	4
108024324	7212306	2017/9/19 16:03	0	1
108020896	13396515	2017/9/19 15:18	25	24
108015193	8152912	2017/9/19 14:01	0	6
108009110	672532	2017/9/19 12:47	2	8
108005442	383233	2017/9/19 12:02	0	7
108004686	798885	2017/9/19 11:53	0	14
108001946	6681481	2017/9/19 11:12	0	9
107999889	11113552	2017/9/19 10:42	6	14
107996376	870117	2017/9/19 9:52	0	4
107989039	10163050	2017/9/19 7:55	2	10
107971030	7717202	2017/9/19 0:03	0	2
107968959	7441191	2017/9/18 23:46	0	2
107968680	748314	2017/9/18 23:43	2	13
107968408	5735412	2017/9/18 23:41	0	9
107966951	8044099	2017/9/18 23:30	0	11
107958961	9188377	2017/9/18 22:30	4	23
107958743	870117	2017/9/18 22:29	0	3
107957777	4162238	2017/9/18 22:21	9	12
107947748	12096052	2017/9/18 20:58	2	6
107940072	11881108	2017/9/18 19:46	3	8
107938880	792944	2017/9/18 19:35	1	4
107937008	870117	2017/9/18 19:17	0	4
107936122	4187803	2017/9/18 19:08	5	20
107931915	11891383	2017/9/18 18:21	0	20
107926963	8847136	2017/9/18 17:21	0	10
107926382	7632235	2017/9/18 17:14	1	20
107925988	6645434	2017/9/18 17:09	7	9
107925017	9354948	2017/9/18 16:58	5	49
107920995	11353957	2017/9/18 16:05	13	22
107915060	5278899	2017/9/18 14:44	0	1
107910369	668133	2017/9/18 13:44	4	9
107907790	12431596	2017/9/18 13:14	0	10
107906244	5559620	2017/9/18 12:57	2	15
107905611	13998133	2017/9/18 12:51	4	10
107903507	12915336	2017/9/18 12:25	9	2
107895978	4155825	2017/9/18 10:34	0	5
107891415	8897062	2017/9/18 9:26	3	10
107888605	11691622	2017/9/18 8:44	0	6
107883250	7390841	2017/9/18 7:10	0	2
107882368	2821740	2017/9/18 6:51	0	4
107882213	8075635	2017/9/18 6:47	2	16
107880831	338536	2017/9/18 6:08	0	4
107880344	3116499	2017/9/18 5:48	21	32
107879922	4575837	2017/9/18 5:29	0	15
107879916	4575837	2017/9/18 5:29	0	9
107876389	5823348	2017/9/18 2:43	0	3
107873461	6786189	2017/9/18 1:32	0	4
107873261	5144630	2017/9/18 1:28	2	8
107869725	8693861	2017/9/18 0:39	0	10
107861260	6790005	2017/9/17 23:24	9	16
107860496	3006775	2017/9/17 23:18	7	18
107853699	3103361	2017/9/17 22:26	1	5
107853398	4999035	2017/9/17 22:24	0	4
107853208	12216508	2017/9/17 22:23	2	6
107853179	13123120	2017/9/17 22:22	5	17
107852995	14224554	2017/9/17 22:21	2	7
107852931	11113552	2017/9/17 22:21	1	17
107852552	4666744	2017/9/17 22:19	3	28
107850450	3413486	2017/9/17 22:02	0	6
107848952	8863116	2017/9/17 21:51	0	6
107846082	2485251	2017/9/17 21:27	3	14
107843296	3186152	2017/9/17 21:03	7	16
107838193	2964418	2017/9/17 20:17	0	8
107835995	7003528	2017/9/17 19:56	0	3
107831405	2286275	2017/9/17 19:10	0	3
107827703	752763	2017/9/17 18:33	9	33
107825719	11127943	2017/9/17 18:13	0	7
107823646	10800032	2017/9/17 17:52	2	16
107821960	4300203	2017/9/17 17:33	0	14
107818975	4132839	2017/9/17 16:59	2	17
107817362	6475866	2017/9/17 16:40	0	12
107815304	3115508	2017/9/17 16:17	0	13
107814364	11691622	2017/9/17 16:05	0	4
107806870	14004900	2017/9/17 14:40	0	6
107806851	11517034	2017/9/17 14:40	7	10
107806678	6703368	2017/9/17 14:39	0	8
107805911	8591784	2017/9/17 14:29	0	8
107797005	8384751	2017/9/17 12:48	5	19
107783960	2503530	2017/9/17 10:22	15	40
107783840	6781625	2017/9/17 10:20	1	14
107773660	4520729	2017/9/17 8:06	11	32
107766992	4783508	2017/9/17 5:29	35	16
107761373	5407008	2017/9/17 1:57	0	7
107758529	6571204	2017/9/17 1:11	0	6
107754614	6703368	2017/9/17 0:25	1	5
107753015	2485251	2017/9/17 0:10	0	5
107752424	8693861	2017/9/17 0:04	0	9
107750667	2104517	2017/9/16 23:49	3	15
107747490	6810604	2017/9/16 23:24	0	2
107741964	6727642	2017/9/16 22:41	6	20
107738916	6215785	2017/9/16 22:18	0	7
107735239	11196909	2017/9/16 21:47	1	4
107734755	11196909	2017/9/16 21:43	0	3
107734119	7042875	2017/9/16 21:39	0	7
107733290	7853300	2017/9/16 21:32	0	3
107733163	356839	2017/9/16 21:30	2	16
107730971	10024153	2017/9/16 21:12	14	2
107727771	7604358	2017/9/16 20:43	0	8
107717753	7496330	2017/9/16 19:06	23	312
107716241	479162	2017/9/16 18:51	0	8
107714580	9388919	2017/9/16 18:32	0	5
107713425	13001945	2017/9/16 18:19	7	14
107709488	14330429	2017/9/16 17:34	0	14
107706211	13423806	2017/9/16 16:54	12	29
107701163	317662	2017/9/16 15:53	0	4
107700432	6130138	2017/9/16 15:43	0	8
107697928	13092973	2017/9/16 15:15	15	28
107693110	4257360	2017/9/16 14:17	1	6
107690900	3346672	2017/9/16 13:49	8	78
107685607	943414	2017/9/16 12:47	5	15
107685385	943414	2017/9/16 12:44	3	7
107684287	8216634	2017/9/16 12:32	0	7
107684140	6986976	2017/9/16 12:30	5	12
107682457	14033137	2017/9/16 12:09	0	7
107666530	6534428	2017/9/16 8:44	2	14
107663144	6136103	2017/9/16 7:52	15	18
107659524	7052491	2017/9/16 6:37	1	27
107658764	6659632	2017/9/16 6:13	1	10
107652009	2908699	2017/9/16 1:40	0	4
107647924	13005490	2017/9/16 0:40	12	64
107641200	311123	2017/9/15 23:36	11	22
107640899	7221246	2017/9/15 23:33	0	6
107640105	12559197	2017/9/15 23:26	1	7
107639733	2985835	2017/9/15 23:23	0	8
107639096	8432074	2017/9/15 23:19	9	28
107638794	7378397	2017/9/15 23:16	3	8
107636461	870117	2017/9/15 22:58	1	23
107636365	7404851	2017/9/15 22:57	14	26
107631520	3006775	2017/9/15 22:18	1	12
107628421	7853300	2017/9/15 21:51	2	7
107627719	7925493	2017/9/15 21:45	4	6
107626990	14581636	2017/9/15 21:39	0	5
107626114	4376783	2017/9/15 21:31	1	4
107624506	5136447	2017/9/15 21:16	2	1
107624130	6952583	2017/9/15 21:12	0	9
107624037	4376783	2017/9/15 21:11	0	6
107619347	4432431	2017/9/15 20:26	1	4
107617240	10551023	2017/9/15 20:05	0	8
107617169	14276458	2017/9/15 20:04	0	10
107604946	870117	2017/9/15 17:42	3	24
107604024	9592871	2017/9/15 17:31	0	5
107600927	7645282	2017/9/15 16:51	0	3
107596809	870117	2017/9/15 15:58	1	17
107595817	13682725	2017/9/15 15:43	0	9
107592403	13658522	2017/9/15 14:58	4	24
107592340	11620293	2017/9/15 14:58	2	21
107589834	668133	2017/9/15 14:24	4	17
107588967	5539842	2017/9/15 14:13	1	24
107587235	2364863	2017/9/15 13:50	4	11
107585734	3186152	2017/9/15 13:29	1	23
107583210	11353957	2017/9/15 12:58	5	34
107582523	11098840	2017/9/15 12:49	0	4
107581329	8443705	2017/9/15 12:36	1	12
107571103	7757828	2017/9/15 10:19	0	16
107570343	7256225	2017/9/15 10:07	0	8
107568893	870117	2017/9/15 9:46	0	4
107568480	13585040	2017/9/15 9:40	2	38
107562812	3288296	2017/9/15 8:08	7	15
107561449	3006775	2017/9/15 7:43	8	18
107558277	2724063	2017/9/15 6:34	27	92
107551948	5325975	2017/9/15 2:06	3	8
107546176	11003933	2017/9/15 0:29	0	11
107543838	4277494	2017/9/15 0:04	4	10
107543680	12024879	2017/9/15 0:03	0	21
107543603	2327357	2017/9/15 0:02	1	8
107543488	2703247	2017/9/15 0:01	0	6
107542839	154973	2017/9/14 23:55	0	7
107537802	4510169	2017/9/14 23:12	0	4
107535232	7351271	2017/9/14 22:52	2	5
107534079	5185642	2017/9/14 22:42	15	16
107532605	8097538	2017/9/14 22:30	0	9
107531037	8486984	2017/9/14 22:18	0	6
107529066	4988472	2017/9/14 22:02	0	17
107527238	311493	2017/9/14 21:47	2	18
107513326	7196738	2017/9/14 19:35	10	34
107505748	7046195	2017/9/14 18:10	1	13
107504510	4011336	2017/9/14 17:55	5	16
107502799	8097674	2017/9/14 17:32	0	9
107502518	2178339	2017/9/14 17:28	0	8
107499910	7090703	2017/9/14 16:53	5	5
107498501	2369849	2017/9/14 16:34	0	11
107497180	6637160	2017/9/14 16:17	0	9
107496405	5145480	2017/9/14 16:05	0	14
107491806	5518378	2017/9/14 15:00	8	10
107490990	870117	2017/9/14 14:49	2	5
107489803	4595010	2017/9/14 14:32	3	24
107488690	668133	2017/9/14 14:17	3	10
107487650	870117	2017/9/14 14:02	0	5
107487244	9596883	2017/9/14 13:58	0	5
107486711	870117	2017/9/14 13:50	0	7
107486470	8939173	2017/9/14 13:47	0	11
107477246	870117	2017/9/14 11:50	4	19
107474847	6745674	2017/9/14 11:18	0	10
107473499	3006775	2017/9/14 10:59	24	23
107470623	7853300	2017/9/14 10:17	0	5
107468403	8719145	2017/9/14 9:41	1	4
107466614	10654647	2017/9/14 9:14	4	18
107462872	5535296	2017/9/14 8:13	10	16
107461616	2970523	2017/9/14 7:50	12	15
107459433	7891508	2017/9/14 7:05	2	10
107455793	8644099	2017/9/14 4:42	2	12
107449999	4318482	2017/9/14 1:13	0	2
107449986	870117	2017/9/14 1:12	0	2
107447150	5768372	2017/9/14 0:32	0	8
107446976	2451266	2017/9/14 0:30	0	3
107441218	4300528	2017/9/13 23:36	0	14
107439011	14497914	2017/9/13 23:18	2	6
107437735	10772358	2017/9/13 23:07	6	12
107431467	3434168	2017/9/13 22:17	0	3
107426124	7449580	2017/9/13 21:30	1	4
107417183	870117	2017/9/13 20:02	0	2
107410681	10726549	2017/9/13 18:50	2	12
107402926	12348898	2017/9/13 17:15	0	4
107400579	13942577	2017/9/13 16:44	13	23
107397880	2481433	2017/9/13 16:05	7	9
107397099	4014907	2017/9/13 15:56	0	4
107392562	4351802	2017/9/13 14:54	13	27
107381143	4465187	2017/9/13 12:28	1	4
107376650	8340404	2017/9/13 11:27	8	20
107375091	5699646	2017/9/13 11:06	1	2
107353822	1033535	2017/9/13 2:12	1	8
107337108	668133	2017/9/12 22:54	0	3
107333914	7567807	2017/9/12 22:28	0	10
107332595	7971636	2017/9/12 22:18	0	1
107312749	5518378	2017/9/12 19:06	4	6
107303022	7357473	2017/9/12 17:06	34	15
107291596	12818887	2017/9/12 14:30	0	2
107291561	12818887	2017/9/12 14:30	0	1
107289668	8866775	2017/9/12 14:02	0	3
107288931	14189588	2017/9/12 13:53	0	19
107280383	12157067	2017/9/12 12:09	5	47
107270359	2691515	2017/9/12 9:52	5	37
107269327	870117	2017/9/12 9:35	1	4
107266376	6853628	2017/9/12 8:44	6	7
107239174	7732999	2017/9/11 23:07	2	21
107230493	3216203	2017/9/11 21:52	7	11
107199152	5710968	2017/9/11 15:36	2	5
107198223	8808732	2017/9/11 15:23	12	42
107189970	383233	2017/9/11 13:32	0	5
107185890	870117	2017/9/11 12:42	0	2
107183680	7452851	2017/9/11 12:13	0	11
107169836	4547459	2017/9/11 8:53	10	18
107153184	5910667	2017/9/11 1:01	12	13
107150589	3236692	2017/9/11 0:28	0	6
107140859	2555763	2017/9/10 23:07	0	0
107114261	12819637	2017/9/10 19:18	1	2
107105644	3007128	2017/9/10 17:48	8	20
107099845	4741602	2017/9/10 16:48	9	6
107095991	6603235	2017/9/10 16:06	0	7
107095615	6826263	2017/9/10 16:01	1	10
107091970	4880960	2017/9/10 15:21	0	5
107083752	4007521	2017/9/10 13:51	2	31
107080189	7103802	2017/9/10 13:12	1	13
107070511	8863116	2017/9/10 11:25	0	6
107065820	908246	2017/9/10 10:32	1	6
107060367	11897579	2017/9/10 9:28	0	8
107058437	11623989	2017/9/10 9:03	0	5
107050374	882891	2017/9/10 6:49	12	6
107040591	6799104	2017/9/10 1:30	0	3
107037217	1014465	2017/9/10 0:45	4	21
107033555	8764223	2017/9/10 0:08	0	18
107031363	69378	2017/9/9 23:46	1	4
107030165	6247978	2017/9/9 23:36	1	6
107011926	216221	2017/9/9 21:03	0	9
107000312	10659701	2017/9/9 19:08	1	14
107000029	3311045	2017/9/9 19:05	14	23
106987814	14353570	2017/9/9 16:45	0	14
106971351	4182180	2017/9/9 13:30	3	6
106959635	870117	2017/9/9 11:07	0	7
106957419	870117	2017/9/9 10:40	1	8
106942196	6228263	2017/9/9 6:56	0	10
106933016	9962649	2017/9/9 1:29	3	8
106907126	13743807	2017/9/8 21:23	0	5
106906005	3414091	2017/9/8 21:14	9	31
106898000	3910791	2017/9/8 19:56	2	8
106897738	281301	2017/9/8 19:53	26	47
106888329	7725301	2017/9/8 18:10	3	24
106885191	6469704	2017/9/8 17:31	1	8
106882886	4008498	2017/9/8 17:02	4	15
106882705	6089586	2017/9/8 17:00	0	5
106882310	8378236	2017/9/8 16:55	0	1
106864258	7000640	2017/9/8 13:01	1	11
106861533	8534986	2017/9/8 12:28	0	5
106850399	13255280	2017/9/8 10:02	6	21
106847043	870117	2017/9/8 9:16	12	12
106832042	7066780	2017/9/8 2:26	3	5
106828900	117061	2017/9/8 1:16	1	2
106821625	6042686	2017/9/7 23:58	0	8
106815795	22365	2017/9/7 23:16	0	5
106805101	8128750	2017/9/7 22:02	0	7
106799682	7993768	2017/9/7 21:24	0	7
106783053	14060503	2017/9/7 18:57	0	2
106782554	1015598	2017/9/7 18:51	0	7
106748700	7853300	2017/9/7 11:34	5	8
106743642	7156614	2017/9/7 10:22	0	7
106742054	3357570	2017/9/7 9:59	7	23
106721282	13836428	2017/9/7 1:01	3	9
106716478	7844582	2017/9/7 0:07	0	5
106714457	870117	2017/9/6 23:48	0	2
106712252	870117	2017/9/6 23:30	1	5
106697981	7337617	2017/9/6 21:33	30	351
106693344	12943981	2017/9/6 20:50	6	9
106691824	9331856	2017/9/6 20:34	0	5
106688720	7853300	2017/9/6 20:02	6	4
106679781	10559192	2017/9/6 18:22	0	3
106677756	7324167	2017/9/6 17:59	0	2
106661947	5518378	2017/9/6 14:22	3	6
106647939	11988395	2017/9/6 11:17	0	4
106614140	14224531	2017/9/5 23:36	4	20
106570458	4826497	2017/9/5 16:11	1	16
106567792	145293	2017/9/5 15:35	4	13
106566521	3209271	2017/9/5 15:19	17	153
106558740	668133	2017/9/5 13:35	4	4
106556999	10178772	2017/9/5 13:14	0	6
106539916	11113552	2017/9/5 9:22	1	9
106503203	12944015	2017/9/4 22:13	0	1
106503163	12944015	2017/9/4 22:13	0	1
106502065	12818887	2017/9/4 22:03	0	3
106496295	7638096	2017/9/4 21:13	1	14
106453385	8131430	2017/9/4 12:39	0	3
106421495	2773153	2017/9/4 1:16	2	25
106357602	14079547	2017/9/3 14:36	4	28
106353513	668133	2017/9/3 13:49	2	10
106334210	5181538	2017/9/3 10:04	0	1565
106316105	9331856	2017/9/3 3:12	0	9
106283489	3186152	2017/9/2 21:03	10	11
106277125	3434168	2017/9/2 20:01	0	14
106273924	5853501	2017/9/2 19:28	0	7
106272578	5853501	2017/9/2 19:14	0	6
